cyclone_name,day,url,source,num_articles
b'nigel',20230920,"['https://www.miragenews.com/nz-gov-boosts-business-aid-in-cyclone-hit-1087799/', 'https://www.nzherald.co.nz/nz/spring-storm-record-heat-for-east-rain-wind-warnings-heavy-snow-as-el-nino-bites/RCL2ZFRQP5HLPCLTTCJTHIYEOQ/', 'https://www.wuft.org/news/2023/09/19/cedar-key-recovers-slowly-from-hurricane-idalia-storm-surge/', 'http://www.morningsun.net/stories/tunisian-presidents-remarks-on-storm-daniel-have-been-denounced-as-antisemitic-and-prompt-an,90702', 'https://www.canberratimes.com.au/story/8356954/new-acting-commissioner-to-lead-esa-into-fire-storm-season/?cs=14329', 'https://thethaiger.com/hot-news/weather/storm-warning-issued-for-42-thai-provinces-with-heavy-rainfall-expected', 'https://www.wilx.com/2023/09/19/fema-assesses-storm-damage-mid-michigan/', 'https://nigerianpilot.news/2023/09/20/atiku-pdp-storm-s-court-list-35-grounds-to-nullify-tinubus-victory/', 'https://www.emirates247.com/varieties/letter-from-1848-details-tampa-s-damage-from-a-major-hurricane-2023-09-20-1.723349', 'https://kormorant.co.za/storm-wreaks-havoc-in-hartbeespoort-brits/', 'https://community.scoop.co.nz/2023/09/tatau-tatau-welcomes-1-million-from-mbie-for-cyclone-rebuild-mahi/', 'https://metro.co.uk/2023/09/20/map-shows-hurricane-nigels-projected-path-with-tail-end-to-batter-uk-19528168/', 'https://us.cnn.com/2023/09/20/weather/east-coast-storm-weekend-climate/', 'https://www.growingproduce.com/farm-management/how-hard-did-hurricane-idalia-hit-ag-in-southeast-georgia-growers-speak-out/', 'https://www.washingtonpost.com/weather/2023/09/20/storm-noreaster-subtropical-midatlantic-ophelia/', 'https://929nin.com/ixp/174/p/texas-town-getting-slammed-hail-storm/', 'https://www.thezimbabwean.co/2023/09/mnangagwa-lines-up-us-meetings-with-sadc-leaders-amid-storm-over-sham-poll/', 'https://news.yahoo.com/solar-storm-slams-earth-sparks-132703720.html']","['miragenews.com', 'nzherald.co.nz', 'wuft.org', 'morningsun.net', 'canberratimes.com.au', 'thethaiger.com', 'wilx.com', 'nigerianpilot.news', 'emirates247.com', 'kormorant.co.za', 'scoop.co.nz', 'metro.co.uk', 'cnn.com', 'growingproduce.com', 'washingtonpost.com', '929nin.com', 'thezimbabwean.co', 'yahoo.com']",18
b'nigel',20230921,"['https://petapixel.com/2023/09/20/nasas-parker-solar-probe-photographs-its-journey-through-a-solar-storm/', 'https://abc-7.com/news/cover-story/2023/09/20/fort-myers-non-profit-plans-charity-concert-for-hurricane-heroes/', 'https://b1039.com/2023/09/20/cape-coral-to-unveil-hurricane-ian-monument-on-one-year-anniversary/', 'https://cyprus-mail.com/2023/09/21/kiyosaki-predicts-120k-bitcoin-is-now-the-perfect-storm-for-vc-spectra-bnb-investments/', 'https://www.thenorthernecho.co.uk/news/23803893.environment-agency-york-flood-alert-hurricane-nigel/', 'https://dailyvoice.com/connecticut/wilton/storm-system-will-bring-drenching-downpours-strong-wind-gusts-heres-timing/', 'https://www.wtvr.com/news/local-news/hurricane-isabel-claremont-beach-sept-21-2023', 'https://honestreporting.com/releasing-storm-daniel-from-the-antisemitic-lions-den/', 'https://www.wtvr.com/news/local-news/virginia-first-responders-hurricane-isabel-sept-21-2023', 'https://www.counton2.com/news/local-news/34-years-hurricane-hugo-left-a-lasting-mark-on-the-lowcountry/', 'https://www.caledonianrecord.com/news/national/florida-agriculture-losses-between-78m-and-371m-from-hurricane-idalia-preliminary-estimate-says/article_36621d6a-20d6-5915-9a95-c10d03cfdc1b.html', 'https://www.elpasoinc.com/florida-agriculture-losses-between-78m-and-371m-from-hurricane-idalia-preliminary-estimate-says/article_163a9517-3bc7-5ad0-8e03-d1b8e218c087.html', 'https://www.wsbtv.com/news/tropical-storm/DHTSTRLCCAOWBVJ5HPJDPKB7OA/', 'https://www.caledonianrecord.com/news/national/tropical-storm-warning-issued-for-us-east-coast-ahead-of-potential-cyclone-forecasters-say/article_e67d1844-715e-597b-9e14-50ad8b5f497b.html', 'https://www.wctv.tv/2023/09/21/manatee-rescued-storm-drain-florida/', 'https://dailyjournal.net/2023/09/21/florida-agriculture-losses-between-78m-and-371m-from-hurricane-idalia-preliminary-estimate-says/', 'https://richmond.com/news/state-regional/weather/coastal-storm-to-bring-heavy-rains-high-winds-to-richmond-potential-tropical-cyclone-16/article_527c7304-589e-11ee-b462-4747156795d5.html', 'https://www.heraldbulletin.com/news/nation_world/tropical-storm-warning-issued-for-us-east-coast-ahead-of-potential-cyclone-forecasters-say/article_6d858cef-6ffa-5c0c-926f-0d223a81b564.html', 'http://www.baltimoresun.com/news/nation-world/tropical-storm-east-coast-cyclone-20230921-kydhmq6cbzfqxma7pd7dphso5i-story.html', 'https://www.wctv.tv/2023/09/21/ufifas-estimates-hurricane-idalias-agricultural-damage-more-than-78-million/']","['petapixel.com', 'abc-7.com', 'b1039.com', 'cyprus-mail.com', 'thenorthernecho.co.uk', 'dailyvoice.com', 'wtvr.com', 'honestreporting.com', 'wtvr.com', 'counton2.com', 'caledonianrecord.com', 'elpasoinc.com', 'wsbtv.com', 'caledonianrecord.com', 'wctv.tv', 'dailyjournal.net', 'richmond.com', 'heraldbulletin.com', 'baltimoresun.com', 'wctv.tv']",20
b'nigel',20230922,"['https://www.stuff.co.nz/business/132990571/wild-weather-your-rights-if-travel-plans-are-hit-by-a-storm', 'https://www.eurasiareview.com/22092023-storm-daniel-investigations-into-collapse-of-derna-dam-involve-government-officials-oped/', 'https://www.kmov.com/2023/09/21/tropical-storm-warning-issued-us-east-coast-ahead-potential-cyclone-forecasters-say/', 'https://www.cessnockadvertiser.com.au/story/8357052/murals-planting-starts-to-beautify-storm-water-channel-at-bellbird-creek/?cs=459', 'https://www.wcbe.org/npr-news/2023-09-21/tropical-storm-warning-puts-mid-atlantic-coast-under-threat-of-winds-and-flooding', 'https://www.wtkr.com/weather/a-tropical-storm-is-headed-for-virginia-nc-how-can-you-prepare', 'https://www.newburyportnews.com/news/national_news/tropical-storm-warning-issued-for-us-east-coast-ahead-of-potential-cyclone-forecasters-say/article_46ec0dc6-bc05-5d96-98b6-cdd96fa498f5.html', 'https://www.cecildaily.com/news/tropical-storm-warning-issued-for-us-east-coast-ahead-of-potential-cyclone-forecasters-say/article_de416f6e-58d7-11ee-b624-975d7915fd64.html', 'https://www.fredericknewspost.com/public/ap/tropical-storm-warning-issued-for-us-east-coast-ahead-of-potential-cyclone-forecasters-say/article_240c59be-eba0-5040-bd77-101404428692.html', 'https://winknews.com/2023/09/21/hurricane-ian-benefit-concert-postponed-notice/', 'https://www.register-herald.com/news/nation_world/tropical-storm-warning-issued-for-us-east-coast-with-landfall-expected-in-north-carolina-on/article_cb8ba262-fee4-52c7-bad8-ecddc6f6ce2a.html', 'https://thewire.in/security/manipur-curfew-restrictions-back-in-imphal-districts-as-mobs-try-to-storm-police-stations', 'https://www.bignewsnetwork.com/news/273975349/tropical-storm-warning-issued-for-us-east-coast', 'https://www.standardmedia.co.ke/sports/athletics/article/2001482035/will-kipchoge-weather-the-storm-in-berlin', 'https://omaha.com/news/nation-world/weather/the-us-east-coast-is-under-a-tropical-storm-warning-with-landfall-forecast-in-north/article_2276f03c-7021-5b8c-95eb-d70f3c9424f9.html', 'https://www.weaa.org/2023-09-22/up-first-briefing-uaw-strike-deadline-east-coast-storm-zelenskyy-interview', 'https://www.weny.com/story/49701030/the-us-east-coast-is-under-a-tropical-storm-warning-with-landfall-forecast-in-north-carolina', 'https://news.yahoo.com/east-coast-under-tropical-storm-123657272.html', 'https://www.wvtm13.com/article/tropical-storm-warning-east-coast-weather/45261696', 'https://www.nvdaily.com/associated_press_national/the-us-east-coast-is-under-a-tropical-storm-warning-with-landfall-forecast-in-north/article_021c5808-e42c-5ced-b9d4-b57d151bcc95.html', 'https://hudsonvalleycountry.com/ixp/854/p/new-york-state-residents-told-to-brace-for-tropical-cyclone/', 'https://www.myrecordjournal.com/News/National/The-US-East-Coast-is-under-a-tropical-storm-warning-with-landfall-forecast-in-North-Carolina.html', 'https://martinsvillebulletin.com/news/state-regional/weather/tropical-storm-ophelia-virginia-national-hurricane-center/article_9eb977f0-e127-570b-9311-da0dae1742c5.html', 'https://www.alaskahighwaynews.ca/world-news/tropical-storm-ophelia-forms-off-the-us-mid-atlantic-coast-expected-to-bring-heavy-rain-and-wind-7586361', 'https://www.stalbertgazette.com/world-news/tropical-storm-ophelia-forms-off-the-us-mid-atlantic-coast-expected-to-bring-heavy-rain-and-wind-7586352', 'https://www.12news.com/article/news/nation-world/tropical-storm-ophelia-forms/507-208dc61b-4bc5-4b4e-ae86-fc7dcc6efaca', 'https://www.mankatofreepress.com/news/state_national_news/tropical-storm-ophelia-forms-off-the-us-mid-atlantic-coast-expected-to-bring-heavy-rain/article_bbe97920-bdb4-511f-84fc-5c852dc5e069.html', 'https://richmond.com/storm-will-bring-rain-high-winds-to-region/article_1fa2b6c6-9c98-5dc7-b625-7fd72ddbe0ec.html', 'https://kansaspublicradio.org/npr-news/2023-09-21/tropical-storm-ophelia-to-strengthen-ahead-of-north-carolina-landfall', 'https://gazette.com/news/us-world/tropical-storm-ophelia-could-slam-mid-atlantic-states-on-friday/article_8a22840c-98dd-500a-b39d-67ba95ec65cc.html']","['stuff.co.nz', 'eurasiareview.com', 'kmov.com', 'cessnockadvertiser.com.au', 'wcbe.org', 'wtkr.com', 'newburyportnews.com', 'cecildaily.com', 'fredericknewspost.com', 'winknews.com', 'register-herald.com', 'thewire.in', 'bignewsnetwork.com', 'standardmedia.co.ke', 'omaha.com', 'weaa.org', 'weny.com', 'yahoo.com', 'wvtm13.com', 'nvdaily.com', 'hudsonvalleycountry.com', 'myrecordjournal.com', 'martinsvillebulletin.com', 'alaskahighwaynews.ca', 'stalbertgazette.com', '12news.com', 'mankatofreepress.com', 'richmond.com', 'kansaspublicradio.org', 'gazette.com']",30
b'ophelia',20230923,"['https://hanfordsentinel.com/ap/national/tropical-storm-ophelia-gathers-strength-off-the-mid-atlantic-coast-promising-heavy-rain-and-wind/article_04a92789-4dc2-5a77-a24e-01b01f0760b2.html', 'https://www.staradvertiser.com/2023/09/22/breaking-news/tropical-storm-ophelia-gathers-strength-off-mid-atlantic-coast/', 'https://www.oskaloosa.com/news/national_news/tropical-storm-ophelia-gathers-strength-off-the-mid-atlantic-coast-promising-heavy-rain-and-wind/article_b5a55f6b-8218-5965-8b11-84ee78ad4313.html', 'https://www.opb.org/article/2023/09/22/tropical-storm-ophelia-strengthens-putting-north-carolina-under-hurricane-watch/', 'https://www.wdbj7.com/2023/09/22/appalachian-power-prepping-tropical-storm/', 'https://www.greensburgdailynews.com/news/nation_world/tropical-storm-ophelia-off-the-mid-atlantic-coast-producing-winds-just-below-hurricane-force/article_fbb25fa9-f677-51aa-a867-e4a479fb309d.html', 'https://www.bdtonline.com/news/nation_world/tropical-storm-ophelia-off-the-mid-atlantic-coast-producing-winds-just-below-hurricane-force/article_8ef14e4c-0c77-576d-9d2e-ff0e88e6db7a.html', 'https://www.fredericknewspost.com/public/ap/tropical-storm-ophelia-gathers-strength-off-the-mid-atlantic-coast-promising-heavy-rain-and-wind/article_b5c6e769-d7b4-5c74-9595-fa2e3e25b680.html', 'https://www.klove.com/news/us-and-world/tropical-storm-ophelia-just-off-mid-atlantic-coast-46387', 'https://www.mirror.co.uk/news/world-news/top-putin-commanders-hit-storm-31009060', 'https://www.wmfe.org/2023-09-21/tropical-storm-ophelia-forecast-to-make-landfall-on-north-carolina-early-saturday', 'https://www.wcsufm.org/latest-from-npr/2023-09-21/tropical-storm-ophelia-makes-landfall-in-north-carolina', 'https://www.courant.com/2023/09/23/the-silver-lining-to-storm-surge-how-some-baby-fish-ride-out-hurricanes-to-success/', 'https://richmond.com/news/state-regional/weather/tropical-storm-ophelia-power-outages-ophelia-richmond-dominion-virginia/article_30ad4a66-5a04-11ee-994d-73521e9dcc61.html', 'https://www.courant.com/2023/09/23/tropical-storm-ophelia-makes-landfall-as-new-tropical-depression-likely-nhc-says/', 'https://en.as.com/latest_news/tropical-storm-ophelia-projected-path-and-timeline-how-long-will-it-impact-the-east-coast-n/', 'https://www.aol.com/tropical-storm-ophelia-leaves-tens-164223983.html', 'https://www.kacu.org/2023-09-23/tropical-storm-ophelia-barrels-across-north-carolina-with-heavy-rain-and-strong-winds', 'https://www.bloodhorse.com/horse-racing/articles/272052/storm-cancels-racing-at-aqueduct-pimlico-delaware', 'https://www.wtsp.com/article/life/animals/flamingos-wisconsin-hurricane-idalia/67-15887000-db1e-4f3b-be8b-4675f6e8bb15']","['hanfordsentinel.com', 'staradvertiser.com', 'oskaloosa.com', 'opb.org', 'wdbj7.com', 'greensburgdailynews.com', 'bdtonline.com', 'fredericknewspost.com', 'klove.com', 'mirror.co.uk', 'wmfe.org', 'wcsufm.org', 'courant.com', 'richmond.com', 'courant.com', 'as.com', 'aol.com', 'kacu.org', 'bloodhorse.com', 'wtsp.com']",20
b'nigel',20230924,"['https://www.afr.com/world/europe/russian-commanders-killed-in-storm-shadow-missile-strike-20230924-p5e73q', 'https://www.theadvocate.com/baton_rouge/news/hurricane/north-carolina-hit-by-flooding-from-tropical-storm-ophelia/article_63985454-c469-522a-84af-14a13061a9e1.html', 'https://www.havasunews.com/nation/tropical-storm-philippe-forms-tropical-storm-ophelia-crosses-into-virginia/article_0c89998c-5a5e-11ee-9189-273e2f058654.html', 'https://wtop.com/weather-news/2023/09/wet-weather-expected-to-linger-through-sunday-as-ophelia-storm-loses-steam/', 'https://www.newjerseytelegraph.com/news/273977239/storm-ophelia-brings-flooding-to-southern-us-east-coast-moves-north', 'https://www.independent.co.uk/news/uk/home-news/raf-typhoon-jets-landing-takeoff-b2417517.html', 'https://www.greenocktelegraph.co.uk/news/trendingacrossscotland/23809894.met-office-danger-life-warnings-storm-set-hit-scotland/', 'https://www.foxweather.com/weather-news/severe-storm-threatens-southern-plains-on-sunday-with-large-hail-damaging-winds', 'https://www.hexham-courant.co.uk/news/23810140.hurricane-nigel-hiking-experts-issues-warning-brits/', 'https://www.wftv.com/news/local/tropical-storm-phillipe-expected-gain-strength-central-atlantic/FCUYKUUEMFHXVITMAXPJZC4PRY/', 'https://6abc.com/tropical-storm-ophelia-weakens-to-a-depression-/13824078/', 'https://www.newspressnow.com/news/national_news/kosovar-police-surround-a-village-after-serb-gunmen-storm-a-monastery-in-violence-that-has/article_1ff58aca-8c56-506c-ab02-9680e4228520.html', 'https://www.staradvertiser.com/2023/09/24/breaking-news/serb-gunmen-storm-a-monastery-in-kosovo-killing-at-least-4/']","['afr.com', 'theadvocate.com', 'havasunews.com', 'wtop.com', 'newjerseytelegraph.com', 'independent.co.uk', 'greenocktelegraph.co.uk', 'foxweather.com', 'hexham-courant.co.uk', 'wftv.com', '6abc.com', 'newspressnow.com', 'staradvertiser.com']",13
b'unnamed',20230926,['https://www.natureworldnews.com/articles/58598/20230926/possible-storm-develop-gulf-mexico-coastal-hazards-impact-eastern-seaboard.htm'],['natureworldnews.com'],1
b'philippe',20230927,"['https://www.somersetlive.co.uk/news/somerset-news/storm-agnes-forces-bridgwater-school-8783438', 'https://www.theprogress.com/news/wind-warnings-lifted-as-fall-storm-passes-from-most-of-coastal-bc-4547683', 'https://www.liverpoolecho.co.uk/news/uk-world-news/woman-thought-would-die-cyclone-27792184', 'https://www.newstalk.com/news/storm-agnes-winds-up-to-120km-in-southern-and-eastern-coasts-1509843', 'https://www.liverpoolecho.co.uk/news/liverpool-news/storm-agnes-hour-hour-weather-27793571', 'https://laois-nationalist.ie/2023/09/27/orange-alerts-for-severe-wind-and-intense-rain-as-storm-agnes-arrives/', 'https://www.stokesentinel.co.uk/news/uk-world-news/woman-thought-would-die-cyclone-8782919', 'https://www.dailymail.co.uk/news/article-12565455/British-Airways-air-hostess-53-sues-80-000-suffering-dislocated-shoulder-fractured-knee-plane-passed-cyclone-airline-says-warned-turbulence-told-remain-seated.html', 'https://greekreporter.com/2023/09/27/floods-hit-evia-greece-storm-elias/', 'https://www.thesouthafrican.com/news/storm-damage-21-western-cape-schools-closed-27-september-2023/', 'https://www.q102.ie/news/buzz/roof-blown-off-building-in-irish-seaside-town-as-storm-agnes-hits/', 'https://news.sky.com/story/storm-agnes-weather-latest-dangerous-building-incidents-in-ireland-warning-against-hiding-hazards-12970360', 'https://www.keeptalkinggreece.com/2023/09/27/evia-floods-storm-elias/', 'https://timesofindia.indiatimes.com/india/womens-reservation-bill-poem-recited-by-rjd-mp-manoj-jha-in-rajya-sabha-triggers-political-storm/articleshow/103997531.cms', 'https://www.infowars.com/posts/siege-of-eagle-pass-rages-on-as-thousands-of-train-migrants-storm-us-border/', 'http://www.manaonline.gov.mw/index.php/news/item/950-tropical-cyclone-freddy-survivors-in-need-of-soft-loans', 'https://thenationonlineng.net/six-feared-killed-as-bandits-storm-southern-kaduna-village/', 'https://www.aol.co.uk/news/storm-agnes-nearly-600-homes-191953806.html']","['somersetlive.co.uk', 'theprogress.com', 'liverpoolecho.co.uk', 'newstalk.com', 'liverpoolecho.co.uk', 'laois-nationalist.ie', 'stokesentinel.co.uk', 'dailymail.co.uk', 'greekreporter.com', 'thesouthafrican.com', 'q102.ie', 'sky.com', 'keeptalkinggreece.com', 'indiatimes.com', 'infowars.com', 'manaonline.gov.mw', 'thenationonlineng.net', 'aol.co.uk']",18
b'koinu',20231004,"['https://www.sandiegouniontribune.com/news/nation-world/story/2023-10-03/flights-canceled-and-schools-closed-as-taiwan-braces-for-typhoon-koinu', 'https://www.mymotherlode.com/news/asia/3239396/flights-canceled-and-schools-closed-as-taiwan-braces-for-typhoon-koinu.html', 'https://interaksyon.philstar.com/world/2023/10/04/261815/flights-cancelled-work-suspended-as-typhoon-koinu-grinds-towards-taiwan/']","['sandiegouniontribune.com', 'mymotherlode.com', 'philstar.com']",3
b'koinu',20231005,"['https://www.yakimaherald.com/news/nation_and_world/world/typhoon-koinu-injures-190-and-brings-record-breaking-winds-to-taiwan/article_85b8b768-6df7-5703-9e5b-2dc1918227b3.html', 'https://www.breakingnews.ie/world/typhoon-koinu-makes-landfall-in-taiwan-killing-one-and-injuring-more-than-300-1535049.html']","['yakimaherald.com', 'breakingnews.ie']",2
b'philippe',20231006,"['https://www.thestar.com.my/aseanplus/aseanplus-news/2023/10/06/typhoon-brushes-past-taiwan-with-lashing-rain', 'https://infotel.ca/newsitem/as-asia-typhoon/cp1310053266', 'https://abcnews.go.com/International/wireStory/typhoon-koinu-heads-southern-china-hong-kong-after-103773071', 'https://www.aol.com/typhoon-koinu-heads-toward-southern-022740552.html', 'https://news.yahoo.com/typhoon-koinu-heads-toward-southern-022740598.html', 'https://www.click2houston.com/news/2023/10/06/typhoon-koinu-heads-toward-southern-china-and-hong-kong-after-leaving-1-dead-in-taiwan/', 'https://www.scoop.co.nz/stories/AK2310/S00115/auckland-council-and-crown-agree-to-cost-sharing-agreement-for-storm-recovery-and-resilience-work.htm', 'https://www.chronicleonline.com/news/world/typhoon-koinu-heads-toward-southern-china-and-hong-kong-after-leaving-1-dead-in-taiwan/article_67576e03-6dfb-5d61-8bd9-9943d447ba1f.html', 'https://www.jamaicaobserver.com/news/nevis-escapes-major-damage-from-tropical-storm-philippe/', 'https://www.thisislocallondon.co.uk/news/23838098.sutton-typhoon-way-stabbing-teen-charged-murder/', 'https://livenews.co.nz/2023/10/06/auckland-council-and-crown-agree-to-cost-sharing-agreement-for-storm-recovery-and-resilience-work/', 'https://www.local10.com/weather/hurricane/2023/10/06/philippe-becoming-extratropical-headed-to-maine-and-atlantic-canada-as-a-potent-storm-system-this-weekend/', 'https://www.newsweek.com/philippe-storm-path-raises-concern-dangerous-flash-flooding-1832787']","['thestar.com.my', 'infotel.ca', 'go.com', 'aol.com', 'yahoo.com', 'click2houston.com', 'scoop.co.nz', 'chronicleonline.com', 'jamaicaobserver.com', 'thisislocallondon.co.uk', 'livenews.co.nz', 'local10.com', 'newsweek.com']",13
b'koinu',20231007,"['https://www.bignewsnetwork.com/news/273991533/typhoon-koinu-heads-toward-southern-china-hong-kong', 'https://www.guampdn.com/news/cnmi-and-guam-residents-can-expect-at-least-tropical-storm-conditions-next-week/article_3d63858c-64df-11ee-9833-efe9e85c7c82.html']","['bignewsnetwork.com', 'guampdn.com']",2
b'sean',20231011,"['https://www.hawkesburygazette.com.au/story/8382584/take-cover-freak-storm-sees-drivers-negotiate-rivers-of-hail/?cs=34616', 'https://www.theaustralian.com.au/breaking-news/storm-warning-as-cold-front-sweeps-in/news-story/521a2f63b66546d42bd29210c2aa3e9a?nk=7471bd9fb386e250841e2f7a0194a3b1-1697003183', 'https://www.portstephensexaminer.com.au/story/8382164/one-dead-as-hurricane-lidia-slams-into-mexicos-coast/', 'https://www.news18.com/world/extremely-dangerous-hurricane-lidia-makes-landfall-in-west-mexico-troops-alerted-8611887.html', 'https://www.cbsnews.com/news/lidia-2023-puerto-vallarta-mexico-major-hurricane-category-4-landfall-national-hurricane-center-noaa/', 'https://www.express.co.uk/news/weather/1822438/UK-storm-warning-Met-Office-weather-lightning-map', 'https://www.torontotelegraph.com/news/273995902/aston-bay-and-american-west-metals-announce-emerging-camp-scale-opportunity-at-the-storm-copper-project-canada', 'https://www.juniorminingnetwork.com/junior-miner-news/press-releases/614-tsx-venture/bay/149317-aston-bay-and-american-west-metals-announce-emerging-camp-scale-opportunity-at-the-storm-copper-project-canada.html', 'https://www.csis.org/analysis/evening-pure-evil-hamas-crypto-shelter-storm-and-more', 'https://www.erienewsnow.com/story/49813136/5-things-to-know-for-oct-11-israel-house-speaker-hurricane-lidia-george-santos-nasa', 'https://www.islamicinvitationturkey.com/palestinian-resistance-100-behind-decision-to-launch-al-aqsa-storm-iran-fm/', 'https://www.presstv.ir/Detail/2023/10/11/712523/Alaqsa-Storm-Result-Palestinian-Nation-Decades-Resistance', 'https://thediplomat.com/2023/10/al-aqsa-storm-lessons-for-south-asia/', 'https://siouxcityjournal.com/news/state-regional/storm-lake-school-lockdown-police/article_0fbb795e-6864-11ee-8cb4-47c49311b51f.html']","['hawkesburygazette.com.au', 'theaustralian.com.au', 'portstephensexaminer.com.au', 'news18.com', 'cbsnews.com', 'express.co.uk', 'torontotelegraph.com', 'juniorminingnetwork.com', 'csis.org', 'erienewsnow.com', 'islamicinvitationturkey.com', 'presstv.ir', 'thediplomat.com', 'siouxcityjournal.com']",14
b'sean',20231014,"['https://athens-times.com/biblical-destruction-and-hundreds-of-dead-from-the-passage-of-hurricane-matthew-picsvids/', 'https://www.islandernews.com/news/rare-late-season-tropical-storm-tammy-likely-to-form-next-week/article_ba70ffe8-6acd-11ee-82c4-ab71dab2ffe0.html']","['athens-times.com', 'islandernews.com']",2
b'sean',20231015,"['https://www.manilatimes.net/2023/10/15/news/no-storm-in-sight-pagasa/1914819', 'https://iharare.com/from-controversy-to-love-makhadzis-public-love-declaration-for-winky-d-and-jah-prayzah-takes-zimbabwe-by-storm/']","['manilatimes.net', 'iharare.com']",2
b'sean',20231016,"['https://www.nzherald.co.nz/hawkes-bay-today/news/napier-council-agrees-to-lease-land-for-cabins-for-cyclone-displaced-whanau/FOY2B7732REWNDDFODXJIVKP4Q/', 'https://www.bristolpost.co.uk/news/bristol-news/met-office-names-storm-babet-8833632', 'https://www.timesofearth.com/2023/09/02/typhoon-saola-makes-landfall-in-guangdong-after-slamming-hong-kong-macau/', 'https://www.ndtv.com/world-news/explained-silent-walking-trend-and-why-its-taking-the-internet-by-storm-4484917', 'https://www.hexham-courant.co.uk/news/23858785.met-office-issues-yellow-warning-hexham-storm-babet/', 'https://www.westmeathexaminer.ie/2023/10/16/storm-babet-status-orange-weather-alert-with-heavy-rain-and-blustery-winds-forecast/', 'https://her.ie/news/watch-firefighter-talks-cousin-died-trying-help-others-storm-ophelia-370956', 'https://www.theglobeandmail.com/canada/article-building-hurricane-proof-homes-from-recycled-water-bottles-in-nova/', 'https://www.somersetlive.co.uk/news/somerset-news/storm-babet-weather-maps-show-8834570']","['nzherald.co.nz', 'bristolpost.co.uk', 'timesofearth.com', 'ndtv.com', 'hexham-courant.co.uk', 'westmeathexaminer.ie', 'her.ie', 'theglobeandmail.com', 'somersetlive.co.uk']",9
b'norma',20231019,['https://www.france24.com/en/live-news/20231019-headed-for-mexico-hurricane-norma-strengthens-to-category-4'],['france24.com'],1
b'tammy',20231020,"['https://www.westerntelegraph.co.uk/news/national/23867664.woman-dies-storm-babet-hundreds-homes-evacuated/', 'https://www.spokesman.com/stories/2023/oct/19/tropical-storm-tammy-forecast-to-be-a-hurricane-by/', 'https://www.walesonline.co.uk/news/uk-news/woman-dies-storm-babet-sees-27945202', 'https://www.stokesentinel.co.uk/news/stoke-on-trent-news/live-updates-storm-babet-brings-8844284', 'https://ktoy1047.com/florida-guy-disguised-as-contractor-following-hurricane-ian-and-deceived-70k-from-homeowner/', 'https://www.irishsun.com/news/274005253/army-deployed-in-co-cork-town-after-storm-babet-hits-ireland', 'https://www.rte.ie/news/ireland/2023/1020/1411926-weather-storm-babet/', 'https://grist.org/health/hurricane-ian-stirred-up-flesh-eating-bacteria-in-florida/', 'https://www.siasat.com/low-pressure-system-in-arabian-sea-set-to-intensify-into-cyclonic-storm-imd-2734602/', 'https://www.thejournal.ie/second-person-dies-scotland-storm-babet-6202555-Oct2023/', 'https://www.lancasterguardian.co.uk/read-this/storm-babet-woman-dies-as-body-pulled-from-river-in-angus-police-scotland-confirms-4379004', 'https://www.businesspost.ie/article/michael-mcgrath-confirms-millions-in-funding-for-victims-of-storm-babet/', 'https://menafn.com/1107276153/One-Dead-Residents-Trapped-As-Storm-Babet-Batters-Scotland', 'https://www.heraldscotland.com/news/23868521.storm-babet-second-victim-van-driver-killed-falling-tree/', 'https://www.peterboroughtoday.co.uk/news/weather/storm-babet-rain-warning-for-peterborough-in-place-until-saturday-morning-4379078', 'https://www.wiltshiretimes.co.uk/news/23868343.storm-babet-flood-warnings-issued-wiltshire/', 'https://www.thejournal.ie/liveblog-storm-babet-6202808-Oct2023/', 'https://phys.org/news/2023-10-deadly-storm-babet-batters-scotland.html', 'https://www.thenational.scot/news/23868946.road-closures-scotland-major-roads-closed-storm-babet-hits/', 'https://www.thenational.scot/news/23868250.storm-babet-its-price-climate-change-says-expert/', 'https://www.malverngazette.co.uk/news/23868984.storm-babet-chaos-happened-worcestershire/', 'https://www.gazetteseries.co.uk/news/national/uk-today/23869836.storm-babet-come-causing/', 'https://www.huffingtonpost.co.uk/entry/storm-babet-in-pictures_uk_653294bde4b00cb3c6972635', 'https://wibx950.com/reborn-storm-to-dump-snow-in-parts-of-upstate-new-york/', 'https://www.sthelensstar.co.uk/news/national/23870361.storm-babet-continues-cause-disruption-ireland-warnings-remain/', 'https://www.johnogroat-journal.co.uk/news/national/storm-babet-continues-to-cause-disruption-in-ireland-as-warnings-remain-91101/', 'https://www.lancashiretelegraph.co.uk/news/national/23870330.infrastructure-collapses-due-storm-babet/', 'https://www.johnogroat-journal.co.uk/news/national/infrastructure-collapses-due-to-storm-babet-91099/']","['westerntelegraph.co.uk', 'spokesman.com', 'walesonline.co.uk', 'stokesentinel.co.uk', 'ktoy1047.com', 'irishsun.com', 'rte.ie', 'grist.org', 'siasat.com', 'thejournal.ie', 'lancasterguardian.co.uk', 'businesspost.ie', 'menafn.com', 'heraldscotland.com', 'peterboroughtoday.co.uk', 'wiltshiretimes.co.uk', 'thejournal.ie', 'phys.org', 'thenational.scot', 'thenational.scot', 'malverngazette.co.uk', 'gazetteseries.co.uk', 'huffingtonpost.co.uk', 'wibx950.com', 'sthelensstar.co.uk', 'johnogroat-journal.co.uk', 'lancashiretelegraph.co.uk', 'johnogroat-journal.co.uk']",28
