sid,name,basin,season,time_stamp,lat,lon,wind,pressure,storm_speed,storm_dir,2m_temperature,mean_sea_level_pressure_hpa,10m_u_component_of_wind,10m_v_component_of_wind,era5_spatial_error_km
b'2023020S18156',b'UNNAMED',b'SP',2023.0,2023-01-20 00:00:00.000039936,-18.2,157.2,30.0,1000.0,14.0,115.0,300.87265,998.7781,9.157906,-6.6782227,21.12641347039912
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-20 03:00:00.000039936,-16.1,47.5,25.0,999.0,5.0,230.0,297.49084,1003.0244,2.0157928,-0.72888184,15.418172430853874
b'2023016S15160',b'IRENE',b'SP',2023.0,2023-01-20 03:00:00.000039936,-28.4,179.8,33.0,1004.0,10.0,105.0,298.30334,999.0144,0.29899597,-12.84021,24.298671092763414
b'2023020S18156',b'UNNAMED',b'SP',2023.0,2023-01-20 03:00:00.000039936,-18.6,158.0,30.0,1000.0,18.0,120.0,301.04553,996.9844,9.840012,-7.813843,15.318030074474603
b'2023016S15160',b'IRENE',b'SP',2023.0,2023-01-20 06:00:00.000039936,-28.3,-179.8,30.0,1005.0,7.0,70.0,298.25153,999.88125,0.27400208,-10.5651245,22.525885129671266
b'2023020S18156',b'UNNAMED',b'SP',2023.0,2023-01-20 06:00:00.000039936,-19.1,158.9,30.0,1000.0,17.0,125.0,301.02887,996.2075,9.518143,-7.680359,11.119492664455889
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-20 06:00:00.000039936,-16.3,47.3,25.0,998.0,6.0,240.0,297.49957,1005.005,0.60505676,-2.3590698,15.41442216754476
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-20 09:00:00.000039936,-16.5,46.9,25.0,998.0,7.0,245.0,300.44836,1002.81625,0.06265259,-2.3575592,22.238985328912133
b'2023020S18156',b'UNNAMED',b'SP',2023.0,2023-01-20 09:00:00.000039936,-19.6,159.5,35.0,999.0,14.0,130.0,300.71985,997.76875,5.8683167,-5.513809,15.274313139361311
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-20 12:00:00.000039936,-16.6,46.6,25.0,998.0,5.0,235.0,299.44604,1001.7625,4.580673,-1.2584076,24.033576976306918
b'2023020S18156',b'UNNAMED',b'SP',2023.0,2023-01-20 12:00:00.000039936,-20.0,160.0,40.0,998.0,12.0,125.0,299.71948,998.245,-1.8773346,1.1829987,24.56853535433911
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-20 15:00:00.000039936,-16.7,46.5,23.0,998.0,4.0,210.0,297.0172,1002.5275,5.0851746,-3.3633575,10.650500093656687
b'2023020S18156',b'UNNAMED',b'SP',2023.0,2023-01-20 15:00:00.000039936,-20.3,160.5,38.0,997.0,12.0,120.0,299.58557,996.79625,-0.037872314,3.7010956,15.247101868418564
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-20 18:00:00.000039936,-16.9,46.4,20.0,998.0,3.0,220.0,296.0727,1004.4544000000001,4.938263,-5.2572784,22.23898532891107
b'2023020S18156',b'UNNAMED',b'SP',2023.0,2023-01-20 18:00:00.000039936,-20.6,161.1,35.0,996.0,14.0,120.0,299.1977,996.7444,1.0984192,9.97905,23.594626896145446
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-20 21:00:00.000039936,-17.0,46.2,20.0,998.0,4.0,225.0,296.67673,1002.5225,0.07185364,-4.2686615,30.76335018522835
b'2023020S18156',b'UNNAMED',b'SP',2023.0,2023-01-20 21:00:00.000039936,-21.0,161.8,35.0,996.0,15.0,125.0,299.58688,997.015,-0.70744324,-6.448349,24.539591686054358
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-21 00:00:00.000039936,-17.2,46.1,20.0,998.0,7.0,195.0,296.24152,1002.4494,5.283722,-0.9962616,21.24442053712784
b'2023020S18156',b'UNNAMED',b'SP',2023.0,2023-01-21 00:00:00.000039936,-21.4,162.4,35.0,996.0,10.0,125.0,299.74738,997.1044,4.350128,-4.319504,22.23898532891107
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-21 03:00:00.000039936,-17.6,46.0,20.0,998.0,9.0,185.0,295.36526,1003.9475,1.4206085,0.46520996,15.359672317823371
b'2023020S18156',b'UNNAMED',b'SP',2023.0,2023-01-21 03:00:00.000039936,-21.6,162.7,33.0,997.0,6.0,125.0,299.99222,996.795,1.2145538,-5.2593994,23.471201869254646
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-21 06:00:00.000039936,-18.1,46.0,20.0,998.0,7.0,190.0,295.0761,1006.0856,-0.6251221,-2.7848358,15.339112684200089
b'2023020S18156',b'UNNAMED',b'SP',2023.0,2023-01-21 06:00:00.000039936,-21.7,162.9,30.0,998.0,7.0,120.0,300.0058,995.7931,1.5682373,-1.7028046,3.536615444943436e-13
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-21 09:00:00.000039936,-18.4,45.9,20.0,998.0,5.0,215.0,295.7154,1004.6494,2.8623047,-4.304001,22.238985328911426
b'2023020S18156',b'UNNAMED',b'SP',2023.0,2023-01-21 09:00:00.000039936,-21.9,163.3,30.0,999.0,9.0,125.0,299.9947,997.9869,4.0791016,-5.035446,24.518631614496897
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-21 12:00:00.000039936,-18.5,45.7,20.0,998.0,5.0,245.0,296.7343,1003.6769,1.9515076,-3.284912,30.64031553871654
b'2023020S18156',b'UNNAMED',b'SP',2023.0,2023-01-21 12:00:00.000039936,-22.2,163.7,30.0,999.0,10.0,130.0,299.6347,999.7694,-0.8482971,-3.2653809,20.59042085965619
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-21 15:00:00.000039936,-18.6,45.4,20.0,998.0,7.0,260.0,295.46277,1003.0194,1.0606384,-2.3693085,11.119492664456242
b'2023020S18156',b'UNNAMED',b'SP',2023.0,2023-01-21 15:00:00.000039936,-22.5,164.1,28.0,1001.0,10.0,135.0,299.23425,998.6019,-6.4325256,3.5398712,30.26721541959244
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-21 18:00:00.000039936,-18.6,45.0,20.0,998.0,8.0,275.0,296.04517,1002.6075,1.9616089,-2.3480988,15.318030074475065
b'2023020S18156',b'UNNAMED',b'SP',2023.0,2023-01-21 18:00:00.000039936,-22.9,164.4,25.0,1002.0,9.0,155.0,299.51,999.9775,3.0153198,-10.417435,22.238985328911426
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-21 21:00:00.000039936,-18.5,44.6,20.0,998.0,8.0,280.0,297.34668,1000.97375,4.090561,0.46611023,30.64031553871654
b'2023020S18156',b'UNNAMED',b'SP',2023.0,2023-01-21 21:00:00.000039936,-23.3,164.5,25.0,1002.0,9.0,0.0,299.23926,1001.58875,0.056381226,-8.7331085,15.100323939743143
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-22 00:00:00.000039936,-18.5,44.2,20.0,998.0,8.0,245.0,297.58936,1000.4625,4.5993195,-1.6884155,30.640315538716077
b'2023020S18156',b'UNNAMED',b'SP',2023.0,2023-01-22 00:00:00.000039936,-23.8,164.4,25.0,1001.0,11.0,195.0,299.11084,1001.8025,-1.5637665,-7.705017,11.119492664455535
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-22 03:00:00.000039936,-18.8,43.8,23.0,997.0,8.0,215.0,299.91852,1001.25625,8.91597,1.7519073,15.313751169309395
b'2023020S18156',b'UNNAMED',b'SP',2023.0,2023-01-22 03:00:00.000039936,-24.4,164.2,25.0,1001.0,11.0,200.0,299.05328,1001.49125,-3.3379364,-7.798874,30.089720513938026
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-22 06:00:00.000039936,-19.2,43.7,25.0,996.0,6.0,170.0,300.24097,1001.2325,5.524872,0.71243286,21.001971089484137
b'2023020S18156',b'UNNAMED',b'SP',2023.0,2023-01-22 06:00:00.000039936,-24.8,164.0,25.0,1000.0,6.0,205.0,298.88745,1000.4875,-3.2153625,-2.4360046,15.020470009155945
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-22 09:00:00.000039936,-19.4,43.9,25.0,996.0,6.0,120.0,300.07257,1000.51875,7.767151,-0.70173645,22.238985328911426
b'2023020S18156',b'UNNAMED',b'SP',2023.0,2023-01-22 09:00:00.000039936,-24.9,163.9,25.0,1000.0,2.0,205.0,298.66632,1001.77875,-1.5941772,-2.1206818,22.238985328911426
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-22 12:00:00.000039936,-19.5,44.3,25.0,996.0,6.0,120.0,299.72296,999.20625,5.073578,-0.26487732,24.582557762948372
b'2023020S18156',b'UNNAMED',b'SP',2023.0,2023-01-22 12:00:00.000039936,-25.0,163.9,25.0,999.0,5.0,190.0,298.3011,1003.55375,-2.7164612,-2.651596,22.238985328912133
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-22 15:00:00.000039936,-19.7,44.5,23.0,997.0,5.0,145.0,298.97693,999.6944,4.3596497,1.0491791,10.468674665851381
b'2023020S18156',b'UNNAMED',b'SP',2023.0,2023-01-22 15:00:00.000039936,-25.4,163.8,23.0,1000.0,9.0,185.0,298.09998,1002.1819,0.82644653,-3.9342194,24.40561166038013
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-22 18:00:00.000039936,-19.9,44.6,20.0,998.0,5.0,155.0,298.7013,1000.8269,4.1927643,0.8878784,30.535149458928487
b'2023020S18156',b'UNNAMED',b'SP',2023.0,2023-01-22 18:00:00.000039936,-25.9,163.8,20.0,1001.0,9.0,185.0,297.91028,1002.3369,0.23866272,-4.12677,24.388402427369897
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-22 21:00:00.000039936,-20.2,44.7,20.0,998.0,5.0,170.0,296.0031,1000.7119,-1.996582,-3.5121002,20.87113130104182
b'2023020S18156',b'UNNAMED',b'SP',2023.0,2023-01-22 21:00:00.000039936,-26.3,163.8,20.0,1002.0,8.0,180.0,297.95233,1004.2419,0.5600586,-4.976944,14.936505863098478
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-23 00:00:00.000039936,-20.4,44.7,20.0,998.0,3.0,205.0,295.83484,999.48875,-2.7393188,-3.9281921,30.4895944347213
b'2023020S18156',b'UNNAMED',b'SP',2023.0,2023-01-23 00:00:00.000039936,-26.7,163.8,20.0,1002.0,8.0,185.0,298.0028,1004.36375,-0.9883423,-3.8266296,9.933836344597248
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-23 03:00:00.000039936,-20.5,44.5,20.0,998.0,4.0,255.0,297.36432,1000.18375,-3.503975,0.15823364,24.554212048705107
b'2023020S18156',b'UNNAMED',b'SP',2023.0,2023-01-23 03:00:00.000039936,-27.1,163.7,20.0,1002.0,7.0,195.0,297.65924,1003.70625,-1.3887405,-4.539032,22.698695984408815
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-23 06:00:00.000039936,-20.5,44.3,20.0,998.0,5.0,270.0,297.30737,1001.1381,-3.3430433,-0.23071194,24.554212048705107
b'2023020S18156',b'UNNAMED',b'SP',2023.0,2023-01-23 06:00:00.000039936,-27.4,163.6,20.0,1002.0,6.0,210.0,297.17847,1002.9780999999999,2.8649645,0.104249,29.750733864515755
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-23 09:00:00.000039936,-20.5,44.1,23.0,996.0,5.0,270.0,298.23938,1000.05375,-1.8788977,0.8260822,30.461777215045114
b'2023020S18156',b'UNNAMED',b'SP',2023.0,2023-01-23 09:00:00.000039936,-27.6,163.4,23.0,1001.0,5.0,220.0,296.8507,1004.065,-0.49413204,-1.115324,11.119492664456242
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-23 12:00:00.000039936,-20.5,43.8,25.0,994.0,5.0,260.0,299.03354,998.94875,2.0447998,-2.1006012,24.554212048705107
b'2023020S18156',b'UNNAMED',b'SP',2023.0,2023-01-23 12:00:00.000039936,-27.8,163.2,25.0,1000.0,4.0,185.0,296.639,1004.6975,1.7322998,0.043930054,22.605166477308664
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-23 15:00:00.000039936,-20.6,43.6,28.0,992.0,5.0,260.0,299.42654,998.7581,0.06448078,3.5688782,23.594626896147194
b'2023020S18156',b'UNNAMED',b'SP',2023.0,2023-01-23 15:00:00.000039936,-28.0,163.3,23.0,1000.0,6.0,145.0,296.6746,1004.2031,-2.0771208,-0.25143433,24.30606719146211
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-23 18:00:00.000039936,-20.6,43.3,30.0,990.0,6.0,285.0,299.47418,999.49,-7.936887,-1.8247528,15.228557143811049
b'2023020S18156',b'UNNAMED',b'SP',2023.0,2023-01-23 18:00:00.000039936,-28.3,163.6,20.0,1000.0,7.0,135.0,296.5699,1004.525,0.4879179,-0.89408875,22.52588512967246
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-23 21:00:00.000039936,-20.4,43.0,33.0,990.0,7.0,305.0,299.39404,997.7881,-3.2868547,0.61528015,24.56284192662732
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-24 00:00:00.000039936,-20.2,42.7,35.0,989.0,6.0,330.0,299.73004,996.9675,-4.8780117,-1.1785736,20.87113130104182
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-24 03:00:00.000039936,-19.9,42.6,38.0,988.0,5.0,0.0,299.86707,996.15875,0.024801254,7.493683,30.535149458928487
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-24 06:00:00.000039936,-19.7,42.7,40.0,986.0,1.0,80.0,300.10608,995.31625,0.76256084,0.96125793,20.93734842577694
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-24 09:00:00.000039936,-19.9,42.8,50.0,985.0,4.0,155.0,299.97256,993.5644,4.4426575,1.3745575,24.57698514930085
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-24 12:00:00.000039936,-20.1,42.9,60.0,984.0,3.0,140.0,299.91342,992.905,-2.5653534,0.34794617,11.119492664455889
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-24 15:00:00.000039936,-20.1,43.0,63.0,982.0,1.0,45.0,300.68427,991.73125,-0.7915802,-3.8190155,15.251687721640243
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-24 18:00:00.000039936,-20.0,43.0,65.0,980.0,1.0,130.0,299.61588,992.2294,-6.5039673,-1.0008698,24.568535354339677
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-24 21:00:00.000039936,-20.1,43.0,65.0,980.0,2.0,170.0,299.92386,989.9231,-3.1562653,-1.4394836,15.251687721640243
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-25 00:00:00.000039936,-20.2,43.0,65.0,979.0,1.0,0.0,299.04608,987.68375,-0.45272827,-2.9372253,10.435566124294537
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-25 03:00:00.000039936,-20.2,43.0,68.0,977.0,1.0,0.0,299.42505,987.31375,-1.6146545,-0.39041138,10.435566124294537
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-25 06:00:00.000039936,-20.1,43.0,70.0,974.0,2.0,320.0,299.6981,987.245,-3.420578,2.3758698,15.251687721640243
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-25 09:00:00.000039936,-20.0,42.9,73.0,972.0,3.0,315.0,300.34232,986.22875,-5.3585052,2.682602,22.238985328912133
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-25 12:00:00.000039936,-19.9,42.8,75.0,970.0,4.0,5.0,300.21866,986.48375,8.27829,3.2379608,24.57698514930085
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-25 15:00:00.000039936,-19.7,42.9,78.0,969.0,5.0,35.0,300.4221,984.69625,6.371933,4.647949,3.536615444943436e-13
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-25 18:00:00.000039936,-19.5,43.1,80.0,968.0,3.0,55.0,300.45398,984.76875,0.5999298,5.860077,30.55308726925684
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-25 21:00:00.000039936,-19.5,43.2,78.0,970.0,1.0,135.0,300.60895,985.3319,1.9528503,-12.992004,30.55308726925593
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-26 00:00:00.000039936,-19.6,43.2,75.0,972.0,3.0,220.0,300.19885,985.17125,4.208145,-13.5905,23.71263752513007
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-26 03:00:00.000039936,-19.7,43.0,73.0,974.0,5.0,230.0,300.57828,983.27125,0.76898193,0.345047,10.468674665852046
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-26 06:00:00.000039936,-19.9,42.8,70.0,976.0,6.0,215.0,300.7677,984.4606,2.9858398,-2.1210632,24.57698514930085
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-26 09:00:00.000039936,-20.2,42.7,68.0,979.0,6.0,200.0,300.34375,983.0119,-8.313477,-2.5390625,20.87113130104182
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-26 12:00:00.000039936,-20.5,42.6,65.0,981.0,4.0,205.0,300.305,988.1256,-13.59285,15.051956,30.46177721504466
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-26 15:00:00.000039936,-20.6,42.5,60.0,986.0,3.0,225.0,300.28534,985.4525,-5.3588104,16.113174,15.228557143811049
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-26 18:00:00.000039936,-20.7,42.4,55.0,991.0,3.0,215.0,300.86108,984.4730999999999,2.6077728,4.759796,3.536615444943436e-13
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-26 21:00:00.000039936,-20.9,42.3,53.0,991.0,4.0,205.0,300.9112,984.98125,9.609879,-9.13829,24.548399332540573
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-27 00:00:00.000039936,-21.1,42.2,50.0,991.0,6.0,200.0,300.8039,985.2575,-1.6209106,-16.110855,23.533587156253486
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-27 03:00:00.000039936,-21.4,42.1,50.0,992.0,7.0,195.0,301.12973,984.4055999999999,10.533798,-5.7599335,30.395471490949923
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-27 06:00:00.000039936,-21.8,42.0,50.0,992.0,8.0,195.0,300.7638,983.5794000000001,1.6932373,-7.6305847,15.175915329951446
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-27 09:00:00.000039936,-22.2,41.9,48.0,993.0,8.0,195.0,300.64993,982.45125,-4.297516,-5.8998566,3.536615444943436e-13
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-27 12:00:00.000039936,-22.6,41.8,45.0,993.0,7.0,190.0,300.752,981.43,-0.93325806,-9.489044,15.131080193455395
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-27 15:00:00.000039936,-22.9,41.8,53.0,988.0,6.0,190.0,300.5192,983.3256,6.6618347,-15.820877,24.487714020201967
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-27 18:00:00.000039936,-23.2,41.7,60.0,983.0,8.0,195.0,300.54425,983.5125,-2.652954,-20.838074,20.4406357144741
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-27 21:00:00.000039936,-23.6,41.6,68.0,978.0,9.0,195.0,300.6006,978.37625,-8.25769,-11.0359955,23.20837496580365
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-28 00:00:00.000039936,-24.1,41.4,75.0,972.0,9.0,195.0,300.1178,979.25875,-10.3719635,-10.475876,11.119492664455889
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-28 03:00:00.000039936,-24.5,41.3,70.0,976.0,9.0,185.0,299.76172,982.2975,-17.496582,-2.5307617,24.429272064365986
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-28 06:00:00.000039936,-25.0,41.3,75.0,971.0,10.0,175.0,299.77176,984.6094,-20.223038,5.935364,24.41242370036731
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-28 09:00:00.000039936,-25.5,41.4,75.0,971.0,11.0,160.0,299.6181,983.905,-20.964874,12.275452,22.238985328912133
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-28 12:00:00.000039936,-26.0,41.7,75.0,970.0,9.0,150.0,298.7245,982.4281,-20.769333,10.216537,29.89015565296636
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-28 15:00:00.000039936,-26.3,41.9,70.0,973.0,8.0,140.0,299.33197,977.47375,-6.8054657,11.590698,11.119492664455889
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-28 18:00:00.000039936,-26.6,42.3,65.0,975.0,13.0,130.0,299.15512,980.4606,-7.983383,6.7731323,14.913441743327608
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-28 21:00:00.000039936,-27.1,43.0,60.0,979.0,17.0,130.0,299.31958,979.67,-5.0871124,8.660614,14.884221619165492
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-29 00:00:00.000039936,-27.7,43.8,55.0,983.0,16.0,135.0,299.45056,977.6919,-3.873108,-3.0991364,9.845127656724769
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-29 03:00:00.000039936,-28.2,44.3,53.0,984.0,15.0,135.0,299.3269,979.24875,0.8133087,0.6538696,9.799646992648311
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-29 06:00:00.000039936,-28.8,45.0,50.0,985.0,22.0,125.0,299.31238,982.7694,10.414185,3.547989,14.787877582064997
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-29 09:00:00.000039936,-29.5,46.4,48.0,987.0,29.0,120.0,298.96213,982.7575,-3.5275164,-10.216644,22.238985328911777
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-29 12:00:00.000039936,-30.3,47.8,45.0,988.0,26.0,130.0,298.34033,985.4956,-5.800173,-17.94397,14.6937746806845
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-29 15:00:00.000039936,-31.1,48.7,43.0,989.0,21.0,140.0,297.9212,986.1655999999999,-10.496631,-12.723511,22.042642745185056
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-29 18:00:00.000039936,-31.9,49.4,40.0,989.0,19.0,130.0,297.93628,984.9169,-6.0069714,-6.140213,22.23898532891107
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-29 21:00:00.000039936,-32.3,50.3,38.0,991.0,19.0,115.0,297.89807,984.7156,-6.32187,-3.8734436,14.562949117541491
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-30 00:00:00.000039936,-32.7,51.5,35.0,992.0,25.0,105.0,297.8244,983.94625,-4.3415422,-1.2233124,9.357172620274499
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-30 03:00:00.000039936,-33.0,53.1,33.0,988.0,29.0,110.0,297.43842,985.3656,-2.1336393,-7.0313873,29.01118736881704
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-30 06:00:00.000039936,-33.6,54.8,30.0,984.0,30.0,125.0,296.95227,986.785,-5.612952,-14.268951,14.467962238222595
b'2023013S08081',b'CHENESO',b'SI',2023.0,2023-01-30 09:00:00.000039936,-34.7,56.1,25.0,982.0,31.0,135.0,296.26495,985.735,-5.807288,-11.927826,18.283646258457775
b'2023032S12091',b'DINGANI',b'SI',2023.0,2023-01-31 18:00:00.000039936,-11.7,91.4,25.0,994.0,6.0,225.0,299.86374,1002.7894,1.979599,-0.39989185,7.073230889886872e-13
b'2023032S12091',b'DINGANI',b'SI',2023.0,2023-01-31 21:00:00.000039936,-11.9,91.2,25.0,994.0,6.0,230.0,299.69745,1001.12625,1.7952318,3.0981445,31.12012254093027
b'2023032S12091',b'DINGANI',b'SI',2023.0,2023-02-01 00:00:00.000039936,-12.1,90.9,25.0,994.0,8.0,240.0,299.82153,1002.45125,-3.7858763,6.820054,11.11949266445642
b'2023032S12091',b'DINGANI',b'SI',2023.0,2023-02-01 03:00:00.000039936,-12.3,90.5,25.0,994.0,7.0,245.0,299.44278,1004.58625,-3.0315552,7.261322,15.54734267014373
b'2023032S12091',b'DINGANI',b'SI',2023.0,2023-02-01 06:00:00.000039936,-12.4,90.2,25.0,994.0,3.0,285.0,299.5929,1003.3875,-0.713974,5.6223755,31.09179484366104
b'2023032S12091',b'DINGANI',b'SI',2023.0,2023-02-01 09:00:00.000039936,-12.2,90.2,25.0,994.0,4.0,15.0,299.13373,1001.3769,-0.58529663,4.5859833,21.736737240442633
b'2023032S12091',b'DINGANI',b'SI',2023.0,2023-02-01 12:00:00.000039936,-12.0,90.3,25.0,994.0,5.0,40.0,299.6565,1002.38,-2.9598942,4.4977417,24.754445586453997
b'2023032S12091',b'DINGANI',b'SI',2023.0,2023-02-01 15:00:00.000039936,-11.9,90.5,25.0,994.0,4.0,65.0,299.92252,1004.3875,1.577755,2.8645325,24.75974276639909
b'2023032S12091',b'DINGANI',b'SI',2023.0,2023-02-01 18:00:00.000039936,-11.8,90.7,25.0,994.0,5.0,75.0,299.2117,1003.90625,4.5964003,-1.4714508,24.44801684760698
b'2023032S12091',b'DINGANI',b'SI',2023.0,2023-02-01 21:00:00.000039936,-11.7,91.0,23.0,995.0,6.0,80.0,299.6209,1002.57625,9.537018,-0.6205969,10.888460802744085
b'2023032S12091',b'DINGANI',b'SI',2023.0,2023-02-02 00:00:00.000039936,-11.7,91.3,20.0,996.0,7.0,90.0,299.68744,1003.0269000000001,7.7982483,0.18356323,10.88846080274547
b'2023032S12091',b'DINGANI',b'SI',2023.0,2023-02-02 03:00:00.000039936,-11.7,91.7,20.0,996.0,7.0,105.0,299.95682,1004.9131,2.6822662,-1.7709198,21.776921264498213
b'2023032S12091',b'DINGANI',b'SI',2023.0,2023-02-02 06:00:00.000039936,-11.9,92.0,20.0,996.0,8.0,140.0,300.29803,1003.8075,3.2225342,-3.4083252,24.75974276639909
b'2023032S12091',b'DINGANI',b'SI',2023.0,2023-02-02 09:00:00.000039936,-12.4,92.2,23.0,996.0,10.0,155.0,300.2763,1001.9981,0.7682953,-4.6427765,31.09179484366008
b'2023032S12091',b'DINGANI',b'SI',2023.0,2023-02-02 12:00:00.000039936,-12.8,92.4,25.0,995.0,7.0,145.0,300.14713,1002.1469000000001,-3.3311462,-0.97857666,11.11949266445536
b'2023032S12091',b'DINGANI',b'SI',2023.0,2023-02-02 15:00:00.000039936,-12.9,92.6,25.0,995.0,6.0,100.0,300.3864,1004.2319,-2.3144836,-1.9051971,31.062338886946396
b'2023032S12091',b'DINGANI',b'SI',2023.0,2023-02-02 18:00:00.000039936,-12.9,93.0,25.0,995.0,9.0,85.0,300.662,1003.9256,1.0802002,-4.21521,24.741596149428393
b'2023032S12091',b'DINGANI',b'SI',2023.0,2023-02-02 21:00:00.000039936,-12.8,93.6,25.0,995.0,11.0,85.0,300.1435,1003.0025,5.8824177,-6.016571,24.374702179466933
b'2023032S12091',b'DINGANI',b'SI',2023.0,2023-02-03 00:00:00.000039936,-12.8,94.1,25.0,995.0,8.0,95.0,300.6734,1004.06625,3.4643955,-2.5724182,24.374702179466933
b'2023032S12091',b'DINGANI',b'SI',2023.0,2023-02-03 03:00:00.000039936,-12.9,94.4,25.0,995.0,4.0,145.0,301.12573,1006.1505999999999,3.6456919,-3.8284302,22.238985328911248
b'2023032S12091',b'DINGANI',b'SI',2023.0,2023-02-03 06:00:00.000039936,-13.1,94.3,25.0,995.0,8.0,255.0,300.99164,1005.0631,3.039671,-2.6757812,15.520529238669555
b'2023032S12091',b'DINGANI',b'SI',2023.0,2023-02-03 09:00:00.000039936,-13.1,93.6,25.0,995.0,22.0,270.0,301.01294,1002.80125,1.8569059,-3.5362415,24.34374543006979
