Storm_ID,Storm_Name,Ocean_Basin,Year,Timestamp,number,atcf_id,Latitude,Longitude,Observed_Wind_Max_Knots,Observed_Pressure_Min_mb,Storm_Speed_Knots,Storm_Direction_Deg,ERA5_Temp_2m_Kelvin,ERA5_Pressure_MSL_hPa,ERA5_Wind_U_Component,ERA5_Wind_V_Component,ERA5_Position_Error_km,latitude,longitude,RW_Casualty_Info,RW_Injured_Info,RW_Evacuated_Displaced,RW_Affected_Population,RW_Disease_Context,RW_Report_Link,RW_Total_Reports
2023132S02088,FABIEN,SI,2023.0,2023-05-20 15:00:00.000039936,19.0,b'SH192023',-10.2,69.1,45.0,999.0,2.0,245.0,300.511,1003.885,12.53273,-1.4346313,24.787355530099152,-10.0,69.0,N/A,N/A,N/A,N/A,N/A,N/A,0
2023132S02088,FABIEN,SI,2023.0,2023-05-20 18:00:00.000039936,19.0,b'SH192023',-10.2,69.0,40.0,1000.0,2.0,240.0,300.85278,1005.52563,12.665192,-3.7447052,22.238985328911777,-10.0,69.0,N/A,N/A,N/A,N/A,N/A,N/A,0
2023138N05151,MAWAR,WP,2023.0,2023-05-20 18:00:00.000039936,20.0,b'WP022023',6.6,149.1,45.0,997.0,6.0,340.0,300.1809,999.90564,14.640778,0.5228729,15.674098231178304,6.5,149.0,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023132S02088,FABIEN,SI,2023.0,2023-05-20 21:00:00.000039936,19.0,b'SH192023',-10.2,68.9,38.0,1001.0,1.0,225.0,300.4873,1004.7375,11.887527,-4.36145,24.787355530099152,-10.0,69.0,N/A,N/A,N/A,N/A,N/A,N/A,0
2023138N05151,MAWAR,WP,2023.0,2023-05-20 21:00:00.000039936,20.0,b'WP022023',6.8,149.0,48.0,997.0,5.0,330.0,301.3916,1000.34,10.422684,-6.5128174,22.238985328911777,7.0,149.0,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023132S02088,FABIEN,SI,2023.0,2023-05-21 00:00:00.000039936,19.0,b'SH192023',-10.3,68.9,35.0,1002.0,2.0,215.0,300.29907,1002.7344,9.668335,-2.695984,24.782781776734502,-10.5,69.0,N/A,N/A,N/A,N/A,N/A,N/A,0
2023138N05151,MAWAR,WP,2023.0,2023-05-21 00:00:00.000039936,20.0,b'WP022023',7.0,148.9,50.0,996.0,6.0,320.0,301.27368,1003.15936,12.813843,-0.79852295,11.036609631506684,7.0,149.0,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023132S02088,FABIEN,SI,2023.0,2023-05-21 03:00:00.000039936,19.0,b'SH192023',-10.4,68.8,33.0,1003.0,2.0,205.0,300.42065,1004.8975,10.299622,-1.2983856,24.53456965215025,-10.5,69.0,N/A,N/A,N/A,N/A,N/A,N/A,0
2023138N05151,MAWAR,WP,2023.0,2023-05-21 03:00:00.000039936,20.0,b'WP022023',7.3,148.5,55.0,993.0,6.0,315.0,301.33472,999.3975,12.464661,11.599075,22.2389853289116,7.5,148.5,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023138N05151,MAWAR,WP,2023.0,2023-05-21 06:00:00.000039936,20.0,b'WP022023',7.6,148.1,60.0,989.0,6.0,310.0,301.4944,997.54065,18.413605,7.3647156,15.657319868200863,7.5,148.0,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023132S02088,FABIEN,SI,2023.0,2023-05-21 06:00:00.000039936,19.0,b'SH192023',-10.5,68.8,30.0,1003.0,3.0,190.0,300.39673,1006.21313,9.762238,-2.1235657,21.86659109521255,-10.5,69.0,N/A,N/A,N/A,N/A,N/A,N/A,0
2023138N05151,MAWAR,WP,2023.0,2023-05-21 09:00:00.000039936,20.0,b'WP022023',7.8,147.9,63.0,989.0,5.0,310.0,300.5852,997.7488,-0.84854126,13.430618,24.816923906434,8.0,148.0,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023132S02088,FABIEN,SI,2023.0,2023-05-21 09:00:00.000039936,19.0,b'SH192023',-10.7,68.8,30.0,1003.0,3.0,0.0,300.2356,1004.84875,9.201263,-2.9434052,31.183473058429502,-10.5,69.0,N/A,N/A,N/A,N/A,N/A,N/A,0
2023132S02088,FABIEN,SI,2023.0,2023-05-21 12:00:00.000039936,19.0,b'SH192023',-10.8,68.8,30.0,1003.0,2.0,0.0,300.3208,1005.0563,-1.75354,-6.92276,31.168251650381848,-11.0,69.0,N/A,N/A,N/A,N/A,N/A,N/A,0
2023138N05151,MAWAR,WP,2023.0,2023-05-21 12:00:00.000039936,20.0,b'WP022023',8.0,147.8,65.0,988.0,5.0,315.0,301.70752,1001.9263,-9.545532,12.544037,22.02255683587013,8.0,148.0,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023132S02088,FABIEN,SI,2023.0,2023-05-21 15:00:00.000039936,19.0,b'SH192023',-10.8,68.8,28.0,1005.0,1.0,0.0,300.4856,1006.9481,-1.8643341,-7.2497864,31.168251650381848,-11.0,69.0,N/A,N/A,N/A,N/A,N/A,N/A,0
2023138N05151,MAWAR,WP,2023.0,2023-05-21 15:00:00.000039936,20.0,b'WP022023',8.2,147.8,70.0,984.0,5.0,325.0,301.49146,1000.2556,-5.884842,13.84787,31.29417805404287,8.0,148.0,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023138N05151,MAWAR,WP,2023.0,2023-05-21 18:00:00.000039936,20.0,b'WP022023',8.4,147.8,75.0,979.0,6.0,330.0,300.93384,997.8475,-5.0954437,15.619019,24.64824614102153,8.5,148.0,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023132S02088,FABIEN,SI,2023.0,2023-05-21 18:00:00.000039936,19.0,b'SH192023',-10.9,68.8,25.0,1006.0,4.0,170.0,300.63892,1008.035,-1.1735687,-8.088989,24.502455641854745,-11.0,69.0,N/A,N/A,N/A,N/A,N/A,N/A,0
2023138N05151,MAWAR,WP,2023.0,2023-05-21 21:00:00.000039936,20.0,b'WP022023',8.7,147.6,80.0,976.0,7.0,335.0,301.5332,996.5025,10.862854,0.9434509,24.80827870636489,8.5,147.5,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023132S02088,FABIEN,SI,2023.0,2023-05-21 21:00:00.000039936,19.0,b'SH192023',-11.2,68.9,28.0,1005.0,8.0,165.0,300.58008,1007.0675,2.0542603,-9.048737,24.77160983100101,-11.0,69.0,N/A,N/A,N/A,N/A,N/A,N/A,0
2023138N05151,MAWAR,WP,2023.0,2023-05-22 00:00:00.000039936,20.0,b'WP022023',9.0,147.4,85.0,973.0,7.0,335.0,301.09595,996.0613,-1.6826172,8.1840515,10.982593223905852,9.0,147.5,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023132S02088,FABIEN,SI,2023.0,2023-05-22 00:00:00.000039936,19.0,b'SH192023',-11.7,69.0,30.0,1004.0,10.0,165.0,300.09985,1006.47626,0.7060547,-1.339386,22.2389853289116,-11.5,69.0,N/A,N/A,N/A,N/A,N/A,N/A,0
2023138N05151,MAWAR,WP,2023.0,2023-05-22 03:00:00.000039936,20.0,b'WP022023',9.2,147.2,88.0,971.0,6.0,335.0,300.7107,994.48,8.719086,-0.7593231,31.253370608285923,9.0,147.0,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023132S02088,FABIEN,SI,2023.0,2023-05-22 03:00:00.000039936,19.0,b'SH192023',-12.2,69.2,30.0,1005.0,10.0,160.0,299.92358,1008.205,-0.21646118,-1.6079559,31.1032616291196,-12.0,69.0,N/A,N/A,N/A,N/A,N/A,N/A,0
2023138N05151,MAWAR,WP,2023.0,2023-05-22 06:00:00.000039936,20.0,b'WP022023',9.4,147.0,90.0,969.0,6.0,340.0,301.20117,991.97565,-1.8561249,1.6607056,11.119492664455889,9.5,147.0,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023132S02088,FABIEN,SI,2023.0,2023-05-22 06:00:00.000039936,19.0,b'SH192023',-12.6,69.3,30.0,1005.0,6.0,160.0,299.54688,1008.4456,-1.896164,-8.275818,24.38983168238204,-12.5,69.5,N/A,N/A,N/A,N/A,N/A,N/A,0
2023138N05151,MAWAR,WP,2023.0,2023-05-22 09:00:00.000039936,20.0,b'WP022023',9.7,146.9,90.0,969.0,6.0,345.0,300.97412,993.53125,7.9347534,4.606476,24.79469122033516,9.5,147.0,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023132S02088,FABIEN,SI,2023.0,2023-05-22 09:00:00.000039936,19.0,b'SH192023',-12.8,69.4,30.0,1005.0,3.0,165.0,299.9995,1006.34375,-4.829895,-8.976532,24.73970487124749,-13.0,69.5,N/A,N/A,N/A,N/A,N/A,N/A,0
2023138N05151,MAWAR,WP,2023.0,2023-05-22 12:00:00.000039936,20.0,b'WP022023',10.0,146.9,90.0,969.0,6.0,350.0,300.63184,992.10815,-4.5251007,1.3646393,10.95056254361035,10.0,147.0,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023132S02088,FABIEN,SI,2023.0,2023-05-22 12:00:00.000039936,19.0,b'SH192023',-12.9,69.4,30.0,1005.0,3.0,155.0,299.75098,1006.8256,-4.399124,-7.3726654,15.526644954516613,-13.0,69.5,N/A,N/A,N/A,N/A,N/A,N/A,0
2023138N05151,MAWAR,WP,2023.0,2023-05-22 15:00:00.000039936,20.0,b'WP022023',10.2,146.8,95.0,965.0,6.0,355.0,300.3423,991.54626,11.394821,5.816757,31.20792463616649,10.0,147.0,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023132S02088,FABIEN,SI,2023.0,2023-05-22 15:00:00.000039936,19.0,b'SH192023',-13.0,69.5,30.0,1006.0,4.0,145.0,300.41064,1008.53876,-0.69306946,-7.7369537,0.0,-13.0,69.5,N/A,N/A,N/A,N/A,N/A,N/A,0
2023132S02088,FABIEN,SI,2023.0,2023-05-22 18:00:00.000039936,19.0,b'SH192023',-13.2,69.6,30.0,1007.0,6.0,140.0,300.27637,1008.65686,0.64694214,-7.80217,24.735880778423905,-13.0,69.5,N/A,N/A,N/A,N/A,N/A,N/A,0
2023138N05151,MAWAR,WP,2023.0,2023-05-22 18:00:00.000039936,20.0,b'WP022023',10.5,146.8,100.0,960.0,6.0,0.0,300.25293,987.5469,4.5365906,10.274002,21.86659109521255,10.5,147.0,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023138N05151,MAWAR,WP,2023.0,2023-05-22 21:00:00.000039936,20.0,b'WP022023',10.8,146.8,108.0,954.0,7.0,0.0,300.5044,987.585,0.9363556,7.8699493,31.168251650381848,11.0,147.0,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023132S02088,FABIEN,SI,2023.0,2023-05-22 21:00:00.000039936,19.0,b'SH192023',-13.5,69.8,30.0,1007.0,8.0,140.0,299.34814,1008.6075,-3.2345428,-10.161301,21.624519795694955,-13.5,70.0,N/A,N/A,N/A,N/A,N/A,N/A,0
2023132S02088,FABIEN,SI,2023.0,2023-05-23 00:00:00.000039936,19.0,b'SH192023',-13.8,70.1,30.0,1007.0,8.0,145.0,299.6914,1007.1225,-0.8956146,-6.8980713,24.720033572623688,-14.0,70.0,N/A,N/A,N/A,N/A,N/A,N/A,0
2023138N05151,MAWAR,WP,2023.0,2023-05-23 00:00:00.000039936,20.0,b'WP022023',11.2,146.8,115.0,947.0,7.0,345.0,300.3379,990.31,11.919815,9.827515,31.157875339246683,11.0,147.0,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023132S02088,FABIEN,SI,2023.0,2023-05-23 03:00:00.000039936,19.0,b'SH192023',-14.1,70.3,30.0,1007.0,7.0,145.0,299.0935,1009.28876,-1.6046448,-10.361649,24.270702790763607,-14.0,70.5,N/A,N/A,N/A,N/A,N/A,N/A,0
2023138N05151,MAWAR,WP,2023.0,2023-05-23 03:00:00.000039936,20.0,b'WP022023',11.5,146.6,125.0,937.0,7.0,330.0,300.6814,986.8787,14.185394,0.15202332,10.896265509781715,11.5,146.5,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023132S02088,FABIEN,SI,2023.0,2023-05-23 06:00:00.000039936,19.0,b'SH192023',-14.4,70.5,30.0,1007.0,6.0,150.0,299.12598,1009.72437,-4.0039825,-9.377167,11.119492664455889,-14.5,70.5,N/A,N/A,N/A,N/A,N/A,N/A,0
2023138N05151,MAWAR,WP,2023.0,2023-05-23 06:00:00.000039936,20.0,b'WP022023',11.8,146.4,135.0,926.0,7.0,320.0,300.67285,983.6219,2.6229706,5.4548645,24.757991077634127,12.0,146.5,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023132S02088,FABIEN,SI,2023.0,2023-05-23 09:00:00.000039936,19.0,b'SH192023',-14.6,70.7,30.0,1007.0,5.0,160.0,299.3982,1006.8,-1.0963287,-8.54744,24.228103988251625,-14.5,70.5,N/A,N/A,N/A,N/A,N/A,N/A,0
2023138N05151,MAWAR,WP,2023.0,2023-05-23 09:00:00.000039936,20.0,b'WP022023',12.0,146.2,135.0,925.0,6.0,315.0,300.2478,987.905,14.689804,-8.67244,21.753009664829342,12.0,146.0,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023132S02088,FABIEN,SI,2023.0,2023-05-23 12:00:00.000039936,19.0,b'SH192023',-14.9,70.7,30.0,1007.0,6.0,185.0,299.80786,1005.9963,-0.89424133,-2.2793732,24.19299093541576,-15.0,70.5,N/A,N/A,N/A,N/A,N/A,N/A,0
2023138N05151,MAWAR,WP,2023.0,2023-05-23 12:00:00.000039936,20.0,b'WP022023',12.2,146.0,135.0,924.0,5.0,310.0,300.3274,995.39124,17.032516,9.123947,22.2389853289116,12.0,146.0,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023132S02088,FABIEN,SI,2023.0,2023-05-23 15:00:00.000039936,19.0,b'SH192023',-15.3,70.6,30.0,1008.0,9.0,200.0,299.8064,1007.5662,-1.4261322,-2.6947021,24.687975236398152,-15.5,70.5,N/A,N/A,N/A,N/A,N/A,N/A,0
2023138N05151,MAWAR,WP,2023.0,2023-05-23 15:00:00.000039936,20.0,b'WP022023',12.5,145.8,128.0,932.0,4.0,315.0,300.5935,991.09125,10.319962,15.926392,21.711832062628552,12.5,146.0,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023138N05151,MAWAR,WP,2023.0,2023-05-23 18:00:00.000039936,20.0,b'WP022023',12.7,145.7,120.0,940.0,4.0,335.0,300.60303,991.01624,18.40094,7.298462,31.07425629654629,12.5,145.5,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023132S02088,FABIEN,SI,2023.0,2023-05-23 18:00:00.000039936,19.0,b'SH192023',-15.7,70.4,30.0,1008.0,9.0,205.0,299.50146,1008.1838,-0.03656006,-4.1917725,24.68347286959637,-15.5,70.5,N/A,N/A,N/A,N/A,N/A,N/A,0
2023138N05151,MAWAR,WP,2023.0,2023-05-23 21:00:00.000039936,20.0,b'WP022023',12.8,145.6,113.0,948.0,5.0,345.0,300.8225,987.6369,8.932465,8.33342,24.739704871248698,13.0,145.5,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023132S02088,FABIEN,SI,2023.0,2023-05-23 21:00:00.000039936,19.0,b'SH192023',-16.1,70.2,30.0,1008.0,9.0,210.0,299.51978,1007.3219,-0.33218384,-1.6411896,24.09171560982952,-16.0,70.0,N/A,N/A,N/A,N/A,N/A,N/A,0
2023138N05151,MAWAR,WP,2023.0,2023-05-24 00:00:00.000039936,20.0,b'WP022023',13.0,145.6,105.0,956.0,6.0,340.0,300.54834,988.90564,5.772522,6.429001,10.834500718259823,13.0,145.5,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023132S02088,FABIEN,SI,2023.0,2023-05-24 00:00:00.000039936,19.0,b'SH192023',-16.5,69.9,30.0,1007.0,9.0,210.0,299.3296,1007.0681,-1.3768921,-3.4147491,10.661588899245348,-16.5,70.0,N/A,N/A,N/A,N/A,N/A,N/A,0
2023138N05151,MAWAR,WP,2023.0,2023-05-24 03:00:00.000039936,20.0,b'WP022023',13.3,145.5,110.0,951.0,7.0,330.0,300.81494,987.27124,-6.1862946,5.864456,22.2389853289116,13.5,145.5,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023132S02088,FABIEN,SI,2023.0,2023-05-24 03:00:00.000039936,19.0,b'SH192023',-16.9,69.6,30.0,1007.0,9.0,210.0,299.27588,1008.3237,-1.9079742,-0.32304382,15.387569320589495,-17.0,69.5,N/A,N/A,N/A,N/A,N/A,N/A,0
2023132S02088,FABIEN,SI,2023.0,2023-05-24 06:00:00.000039936,19.0,b'SH192023',-17.3,69.4,30.0,1007.0,9.0,210.0,299.20972,1009.64,-2.0650787,-1.8894043,24.64058847466537,-17.5,69.5,N/A,N/A,N/A,N/A,N/A,N/A,0
2023138N05151,MAWAR,WP,2023.0,2023-05-24 06:00:00.000039936,20.0,b'WP022023',13.6,145.3,115.0,946.0,6.0,315.0,300.6062,986.66,0.26792908,12.13208,24.31186044047104,13.5,145.5,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023132S02088,FABIEN,SI,2023.0,2023-05-24 09:00:00.000039936,19.0,b'SH192023',-17.7,69.2,30.0,1007.0,9.0,205.0,299.3833,1008.365,1.8175659,5.6502686,30.723390953649687,-17.5,69.0,N/A,N/A,N/A,N/A,N/A,N/A,0
2023138N05151,MAWAR,WP,2023.0,2023-05-24 09:00:00.000039936,20.0,b'WP022023',13.7,145.0,118.0,943.0,5.0,295.0,300.75244,986.9025,6.2042847,3.906128,22.238985328911777,13.5,145.0,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023138N05151,MAWAR,WP,2023.0,2023-05-24 12:00:00.000039936,20.0,b'WP022023',13.8,144.7,120.0,940.0,6.0,295.0,301.2705,982.4194,-8.881485,-14.643097,30.99359310351906,14.0,144.5,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023132S02088,FABIEN,SI,2023.0,2023-05-24 12:00:00.000039936,19.0,b'SH192023',-18.1,69.0,30.0,1007.0,10.0,200.0,299.5752,1008.09186,0.39585876,0.84225464,11.119492664456242,-18.0,69.0,N/A,N/A,N/A,N/A,N/A,N/A,0
2023132S02088,FABIEN,SI,2023.0,2023-05-24 15:00:00.000039936,19.0,b'SH192023',-18.6,68.8,30.0,1007.0,11.0,195.0,299.08032,1009.34064,-1.2389526,-2.965805,23.83612134861624,-18.5,69.0,N/A,N/A,N/A,N/A,N/A,N/A,0
2023138N05151,MAWAR,WP,2023.0,2023-05-24 15:00:00.000039936,20.0,b'WP022023',14.0,144.5,123.0,938.0,6.0,295.0,301.18384,978.6756,-7.064148,-4.7773285,0.0,14.0,144.5,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023132S02088,FABIEN,SI,2023.0,2023-05-24 18:00:00.000039936,19.0,b'SH192023',-19.2,68.7,30.0,1007.0,11.0,195.0,299.26562,1010.03375,2.1242523,2.3187256,30.597216159467127,-19.0,68.5,N/A,N/A,N/A,N/A,N/A,N/A,0
2023138N05151,MAWAR,WP,2023.0,2023-05-24 18:00:00.000039936,20.0,b'WP022023',14.1,144.2,125.0,935.0,6.0,285.0,301.36133,978.3663,0.31956482,-7.6187744,24.270702790763607,14.0,144.0,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023132S02088,FABIEN,SI,2023.0,2023-05-24 21:00:00.000039936,19.0,b'SH192023',-19.7,68.6,30.0,1007.0,11.0,190.0,299.07373,1010.01624,4.016617,2.1295776,24.58255776294777,-19.5,68.5,N/A,N/A,N/A,N/A,N/A,N/A,0
2023138N05151,MAWAR,WP,2023.0,2023-05-24 21:00:00.000039936,20.0,b'WP022023',14.2,143.9,133.0,927.0,6.0,280.0,300.8999,978.8137,1.7890778,6.2682495,24.715934896043315,14.0,144.0,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023132S02088,FABIEN,SI,2023.0,2023-05-25 00:00:00.000039936,19.0,b'SH192023',-20.3,68.5,30.0,1007.0,13.0,180.0,299.0254,1008.5062,0.2810669,-1.5144043,22.238985328911777,-20.5,68.5,N/A,N/A,N/A,N/A,N/A,N/A,0
2023138N05151,MAWAR,WP,2023.0,2023-05-25 00:00:00.000039936,20.0,b'WP022023',14.2,143.5,140.0,918.0,6.0,290.0,301.33594,979.1163,-10.446472,-0.91967773,22.2389853289116,14.0,143.5,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023132S02088,FABIEN,SI,2023.0,2023-05-25 03:00:00.000039936,19.0,b'SH192023',-21.0,68.5,30.0,1007.0,14.0,170.0,298.95337,1010.5125,0.2874756,-4.95459,0.0,-21.0,68.5,N/A,N/A,N/A,N/A,N/A,N/A,0
2023138N05151,MAWAR,WP,2023.0,2023-05-25 03:00:00.000039936,20.0,b'WP022023',14.3,143.2,143.0,916.0,7.0,295.0,301.61353,981.8275,-18.970337,-13.570801,30.96056666452107,14.5,143.0,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023132S02088,FABIEN,SI,2023.0,2023-05-25 06:00:00.000039936,19.0,b'SH192023',-21.7,68.7,30.0,1007.0,15.0,160.0,298.82983,1011.3075,6.950897,3.3345795,30.36646031910013,-21.5,68.5,N/A,N/A,N/A,N/A,N/A,N/A,0
2023138N05151,MAWAR,WP,2023.0,2023-05-25 06:00:00.000039936,20.0,b'WP022023',14.5,142.8,145.0,913.0,10.0,285.0,301.3396,978.9325,-15.032501,14.604111,21.53062048532092,14.5,143.0,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023132S02088,FABIEN,SI,2023.0,2023-05-25 09:00:00.000039936,19.0,b'SH192023',-22.4,69.1,30.0,1007.0,16.0,145.0,298.43213,1008.78375,5.6122894,-5.4219513,15.141179081511549,-22.5,69.0,N/A,N/A,N/A,N/A,N/A,N/A,0
2023138N05151,MAWAR,WP,2023.0,2023-05-25 09:00:00.000039936,20.0,b'WP022023',14.6,142.2,150.0,908.0,13.0,280.0,301.6548,973.0513,-12.272476,-7.346756,24.228103988251625,14.5,142.0,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023138N05151,MAWAR,WP,2023.0,2023-05-25 12:00:00.000039936,20.0,b'WP022023',14.7,141.5,155.0,902.0,12.0,280.0,301.15723,971.2275,-7.2986755,-15.181015,22.238985328911426,14.5,141.5,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023132S02088,FABIEN,SI,2023.0,2023-05-25 12:00:00.000039936,19.0,b'SH192023',-23.0,69.6,30.0,1007.0,16.0,145.0,298.68457,1009.5175,-0.86605835,-6.557968,10.235546767219631,-23.0,69.5,N/A,N/A,N/A,N/A,N/A,N/A,0
2023138N05151,MAWAR,WP,2023.0,2023-05-25 15:00:00.000039936,20.0,b'WP022023',14.8,140.9,155.0,903.0,11.0,280.0,301.8723,973.1863,-16.585327,-10.77861,24.6989978687569,15.0,141.0,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023138N05151,MAWAR,WP,2023.0,2023-05-25 18:00:00.000039936,20.0,b'WP022023',14.9,140.4,155.0,903.0,11.0,280.0,301.67212,968.40125,-10.139114,3.4815674,15.46148590162024,15.0,140.5,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023138N05151,MAWAR,WP,2023.0,2023-05-25 21:00:00.000039936,20.0,b'WP022023',15.0,139.8,160.0,897.0,12.0,280.0,301.6377,971.7225,-1.4233246,17.193268,21.4812095490994,15.0,140.0,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023138N05151,MAWAR,WP,2023.0,2023-05-26 00:00:00.000039936,20.0,b'WP022023',15.1,139.2,165.0,891.0,12.0,280.0,302.00317,968.7556,6.552643,-4.4922943,24.18406942851791,15.0,139.0,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023138N05151,MAWAR,WP,2023.0,2023-05-26 03:00:00.000039936,20.0,b'WP022023',15.2,138.6,163.0,894.0,13.0,280.0,302.0,969.91,10.881897,16.241776,24.69462892461284,15.0,138.5,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023138N05151,MAWAR,WP,2023.0,2023-05-26 06:00:00.000039936,20.0,b'WP022023',15.3,137.9,160.0,897.0,13.0,285.0,301.96875,970.1275,-25.06778,14.400391,24.68797523639934,15.5,138.0,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023138N05151,MAWAR,WP,2023.0,2023-05-26 09:00:00.000039936,20.0,b'WP022023',15.5,137.2,153.0,906.0,14.0,285.0,302.61963,961.82,-17.209778,-9.689636,21.43016273438692,15.5,137.0,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023138N05151,MAWAR,WP,2023.0,2023-05-26 12:00:00.000039936,20.0,b'WP022023',15.7,136.5,145.0,914.0,15.0,285.0,301.28784,961.6231,4.08609,-4.0698853,22.238985328911777,15.5,136.5,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023138N05151,MAWAR,WP,2023.0,2023-05-26 15:00:00.000039936,20.0,b'WP022023',15.9,135.7,143.0,917.0,16.0,280.0,301.3672,961.8131,-5.9247437,-16.623169,24.10120709384589,16.0,135.5,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023138N05151,MAWAR,WP,2023.0,2023-05-26 18:00:00.000039936,20.0,b'WP022023',16.0,134.9,140.0,919.0,15.0,285.0,301.5476,956.9988,1.0772552,11.763214,10.688742273537258,16.0,135.0,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023138N05151,MAWAR,WP,2023.0,2023-05-26 21:00:00.000039936,20.0,b'WP022023',16.1,134.2,138.0,923.0,14.0,285.0,301.46387,960.28186,14.161301,-0.58802795,24.09171560982952,16.0,134.0,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023138N05151,MAWAR,WP,2023.0,2023-05-27 00:00:00.000039936,20.0,b'WP022023',16.3,133.5,135.0,926.0,13.0,285.0,301.93628,956.11127,-16.297394,1.1922455,22.238985328911777,16.5,133.5,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023138N05151,MAWAR,WP,2023.0,2023-05-27 03:00:00.000039936,20.0,b'WP022023',16.5,132.8,133.0,927.0,13.0,280.0,301.86475,957.215,-7.151642,22.625198,21.32317714355164,16.5,133.0,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023138N05151,MAWAR,WP,2023.0,2023-05-27 06:00:00.000039936,20.0,b'WP022023',16.6,132.2,130.0,928.0,13.0,280.0,301.7798,952.71564,6.967697,-2.081955,24.043408135290164,16.5,132.0,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023138N05151,MAWAR,WP,2023.0,2023-05-27 09:00:00.000039936,20.0,b'WP022023',16.7,131.5,128.0,931.0,13.0,280.0,301.92212,951.96375,11.104828,2.8892212,22.238985328911426,16.5,131.5,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
2023138N05151,MAWAR,WP,2023.0,2023-05-27 12:00:00.000039936,20.0,b'WP022023',16.8,130.9,125.0,934.0,12.0,280.0,302.1726,950.5125,-17.246078,5.8637543,24.65292341388499,17.0,131.0,N/A,30500,30500,30500,N/A,https://reliefweb.int/node/3967167,12
